Date,CPIAUCSL
2017-07-15,244.66751612903226
2017-07-16,244.69783870967743
2017-07-17,244.72816129032256
2017-07-18,244.75848387096772
2017-07-19,244.78880645161288
2017-07-20,244.81912903225805
2017-07-21,244.8494516129032
2017-07-22,244.87977419354837
2017-07-23,244.91009677419353
2017-07-24,244.9404193548387
2017-07-25,244.97074193548386
2017-07-26,245.00106451612902
2017-07-27,245.03138709677418
2017-07-28,245.06170967741934
2017-07-29,245.0920322580645
2017-07-30,245.12235483870967
2017-07-31,245.15267741935483
2017-08-01,245.183
2017-08-02,245.2233870967742
2017-08-03,245.2637741935484
2017-08-04,245.30416129032258
2017-08-05,245.34454838709678
2017-08-06,245.38493548387098
2017-08-07,245.42532258064514
2017-08-08,245.46570967741934
2017-08-09,245.50609677419354
2017-08-10,245.54648387096773
2017-08-11,245.58687096774193
2017-08-12,245.62725806451613
2017-08-13,245.66764516129032
2017-08-14,245.70803225806452
2017-08-15,245.74841935483872
2017-08-16,245.7888064516129
2017-08-17,245.82919354838708
2017-08-18,245.86958064516128
2017-08-19,245.90996774193547
2017-08-20,245.95035483870967
2017-08-21,245.99074193548387
2017-08-22,246.03112903225806
2017-08-23,246.07151612903226
2017-08-24,246.11190322580646
2017-08-25,246.15229032258065
2017-08-26,246.19267741935485
2017-08-27,246.23306451612902
2017-08-28,246.27345161290322
2017-08-29,246.3138387096774
2017-08-30,246.3542258064516
2017-08-31,246.3946129032258
2017-09-01,246.435
2017-09-02,246.44136666666668
2017-09-03,246.44773333333333
2017-09-04,246.4541
2017-09-05,246.46046666666666
2017-09-06,246.46683333333334
2017-09-07,246.4732
2017-09-08,246.47956666666667
2017-09-09,246.48593333333335
2017-09-10,246.4923
2017-09-11,246.49866666666668
2017-09-12,246.50503333333333
2017-09-13,246.5114
2017-09-14,246.51776666666666
2017-09-15,246.52413333333334
2017-09-16,246.53050000000002
2017-09-17,246.53686666666667
2017-09-18,246.54323333333335
2017-09-19,246.5496
2017-09-20,246.55596666666668
2017-09-21,246.56233333333333
2017-09-22,246.5687
2017-09-23,246.57506666666666
2017-09-24,246.58143333333334
2017-09-25,246.58780000000002
2017-09-26,246.59416666666667
2017-09-27,246.60053333333335
2017-09-28,246.6069
2017-09-29,246.61326666666668
2017-09-30,246.61963333333333
2017-10-01,246.626
2017-10-02,246.64722580645162
2017-10-03,246.66845161290323
2017-10-04,246.68967741935484
2017-10-05,246.71090322580645
2017-10-06,246.73212903225806
2017-10-07,246.75335483870967
2017-10-08,246.77458064516128
2017-10-09,246.79580645161292
2017-10-10,246.81703225806453
2017-10-11,246.83825806451614
2017-10-12,246.85948387096775
2017-10-13,246.88070967741936
2017-10-14,246.90193548387097
2017-10-15,246.92316129032258
2017-10-16,246.9443870967742
2017-10-17,246.9656129032258
2017-10-18,246.98683870967741
2017-10-19,247.00806451612902
2017-10-20,247.02929032258064
2017-10-21,247.05051612903225
2017-10-22,247.07174193548386
2017-10-23,247.09296774193547
2017-10-24,247.11419354838708
2017-10-25,247.13541935483872
2017-10-26,247.15664516129033
2017-10-27,247.17787096774194
2017-10-28,247.19909677419355
2017-10-29,247.22032258064516
2017-10-30,247.24154838709677
2017-10-31,247.26277419354838
2017-11-01,247.284
2017-11-02,247.30136666666667
2017-11-03,247.3187333333333
2017-11-04,247.3361
2017-11-05,247.35346666666666
2017-11-06,247.37083333333334
2017-11-07,247.38819999999998
2017-11-08,247.40556666666666
2017-11-09,247.42293333333333
2017-11-10,247.4403
2017-11-11,247.45766666666665
2017-11-12,247.47503333333333
2017-11-13,247.4924
2017-11-14,247.50976666666668
2017-11-15,247.52713333333332
2017-11-16,247.5445
2017-11-17,247.56186666666667
2017-11-18,247.57923333333332
2017-11-19,247.5966
2017-11-20,247.61396666666667
2017-11-21,247.63133333333334
2017-11-22,247.6487
2017-11-23,247.66606666666667
2017-11-24,247.68343333333334
2017-11-25,247.70080000000002
2017-11-26,247.71816666666666
2017-11-27,247.73553333333334
2017-11-28,247.7529
2017-11-29,247.77026666666669
